index,sample_number,route_id,ping_number,timestamp,dist_traveled,dist_to_line
0,1,60-25-b12-1,105,2017-07-03 11:41:02,15078.32267064004,2169.1433046968355
1,1,60-25-b12-1,106,2017-07-03 11:41:22,15147.433672965857,2074.5162457552688
2,1,60-25-b12-1,107,2017-07-03 11:41:40,16229.21831973967,1859.9845471954195
1,2,60-25-b12-1,0,2017-07-03 11:18:51,0.0,23.202998526343247
0,2,60-25-b12-1,1,2017-07-03 11:19:32,0.0,24.50104433778937
0,2,60-25-b12-1,2,2017-07-03 11:20:19,4.186548540678222,23.73651162130237
1,2,60-25-b12-1,3,2017-07-03 11:20:42,4.186548540678222,23.73651162130237
2,2,60-25-b12-1,4,2017-07-03 11:20:51,112.29623388034653,135.76796908128657
0,2,60-25-b12-1,5,2017-07-03 11:21:19,189.23535487885263,74.48138734475037
1,2,60-25-b12-1,6,2017-07-03 11:21:50,189.23535487885263,74.85849928733806
0,2,60-25-b12-1,7,2017-07-03 11:22:15,189.23535487885263,74.85849928733806
1,2,60-25-b12-1,8,2017-07-03 11:22:36,189.23535487885263,24.241030523172604
2,2,60-25-b12-1,9,2017-07-03 11:22:53,193.24473257309216,12.938284014955382
0,2,60-25-b12-1,10,2017-07-03 11:23:15,380.66381331549326,12.797486760912156
1,2,60-25-b12-1,11,2017-07-03 11:23:31,480.3734129402412,15.222131270274419
2,2,60-25-b12-1,12,2017-07-03 11:23:59,480.3734129402412,15.222131270274419
0,2,60-25-b12-1,13,2017-07-03 11:24:24,533.3426486490645,41.77207232501748
1,2,60-25-b12-1,14,2017-07-03 11:24:33,589.8356963742187,42.704911363488385
2,2,60-25-b12-1,15,2017-07-03 11:24:55,602.1020031963224,22.847000224626
0,2,60-25-b12-1,16,2017-07-03 11:25:17,619.0582730063155,24.36871056108104
1,2,60-25-b12-1,17,2017-07-03 11:25:31,758.9293054126534,11.323704055680741
2,2,60-25-b12-1,18,2017-07-03 11:25:52,829.4896175338695,58.88164837689913
0,2,60-25-b12-1,19,2017-07-03 11:26:13,1017.369508537404,17.020103858940246
1,2,60-25-b12-1,20,2017-07-03 11:26:31,1070.5531708927135,11.166288379148844
2,2,60-25-b12-1,21,2017-07-03 11:26:54,1070.5531708927135,11.166288379148844
0,2,60-25-b12-1,22,2017-07-03 11:27:14,1155.2677155821846,8.08101310117474
1,2,60-25-b12-1,23,2017-07-03 11:27:31,1241.364282825811,103.04577155632887
2,2,60-25-b12-1,24,2017-07-03 11:27:53,1257.2983628993306,151.23852522591892
0,2,60-25-b12-1,25,2017-07-03 11:28:12,1257.2983628993306,151.23852522591892
1,2,60-25-b12-1,26,2017-07-03 11:28:30,1277.3503770583875,229.13317236697662
2,2,60-25-b12-1,27,2017-07-03 11:28:52,1277.5948591053148,230.22703790675206
0,2,60-25-b12-1,28,2017-07-03 11:29:14,1277.5948591053148,230.22703790675206
1,2,60-25-b12-1,29,2017-07-03 11:29:31,1297.99212601192,229.99715304331042
2,2,60-25-b12-1,30,2017-07-03 11:29:53,1360.575113612765,205.21615059291338
0,2,60-25-b12-1,31,2017-07-03 11:30:14,1362.436885104089,204.08767663132662
1,2,60-25-b12-1,32,2017-07-03 11:30:31,1428.391340580088,159.82810908401805
0,2,60-25-b12-1,33,2017-07-03 11:31:00,1440.44381205916,150.15046980333332
1,2,60-25-b12-1,34,2017-07-03 11:31:23,1440.44381205916,150.15046980333332
2,2,60-25-b12-1,35,2017-07-03 11:31:30,1440.44381205916,150.15046980333332
3,2,60-25-b12-1,36,2017-07-03 11:31:55,1512.722564631523,91.98035442356053
0,2,60-25-b12-1,37,2017-07-03 11:32:18,1612.434042122467,6.999755207832899
1,2,60-25-b12-1,38,2017-07-03 11:32:30,1634.7452490220792,4.233962086792119
2,2,60-25-b12-1,39,2017-07-03 11:32:51,1730.8538801252676,2.372981232840069
0,2,60-25-b12-1,40,2017-07-03 11:33:20,1743.8141833347831,2.9906195432582714
1,2,60-25-b12-1,41,2017-07-03 11:33:33,1879.1478091287365,2.650568251763784
2,2,60-25-b12-1,42,2017-07-03 11:33:58,1977.2867528524048,7.87478472570107
0,2,60-25-b12-1,43,2017-07-03 11:34:11,2026.1710905490957,0.15695032885215437
1,2,60-25-b12-1,44,2017-07-03 11:34:30,2034.2387617622917,1.3242931998146943
2,2,60-25-b12-1,45,2017-07-03 11:34:51,2051.3171777727694,3.542088846557173
0,2,60-25-b12-1,46,2017-07-03 11:35:16,2203.3947832430586,13.915997886807657
1,2,60-25-b12-1,47,2017-07-03 11:35:32,2425.915237703809,15.3430101932361
2,2,60-25-b12-1,48,2017-07-03 11:35:56,2483.4966485663053,2.6207128799681354
0,2,60-25-b12-1,49,2017-07-03 11:36:15,2574.4988185778498,8.433543160587423
1,2,60-25-b12-1,50,2017-07-03 11:36:37,2578.5248733424155,8.694700222282513
0,2,60-25-b12-1,51,2017-07-03 11:37:00,2578.5248733424155,8.694700222282513
1,2,60-25-b12-1,52,2017-07-03 11:37:11,2578.5248733424155,8.694700222282513
2,2,60-25-b12-1,53,2017-07-03 11:37:37,2628.9536886178043,11.127915457192033
3,2,60-25-b12-1,54,2017-07-03 11:37:54,2792.978841140682,6.039441019265242
0,2,60-25-b12-1,55,2017-07-03 11:38:11,2917.6364899137616,12.862297329752343
1,2,60-25-b12-1,56,2017-07-03 11:38:38,3160.470883047848,2.8409383122110112
0,2,60-25-b12-1,57,2017-07-03 11:39:04,3416.9653201871656,50.05318863924994
1,2,60-25-b12-1,58,2017-07-03 11:39:30,3587.933133938935,75.27132867513387
2,2,60-25-b12-1,59,2017-07-03 11:39:54,3593.9418071035525,75.42904139490545
0,2,60-25-b12-1,60,2017-07-03 11:40:14,3593.9418071035525,75.42904139490545
1,2,60-25-b12-1,61,2017-07-03 11:40:40,3660.3202953693444,73.9045464414087
2,2,60-25-b12-1,62,2017-07-03 11:40:55,3705.1778199048526,69.17517328177979
0,2,60-25-b12-1,63,2017-07-03 11:41:10,3746.563554880188,3.18092053135257
1,2,60-25-b12-1,64,2017-07-03 11:41:31,3795.09646647277,7.527968631778371
2,2,60-25-b12-1,65,2017-07-03 11:41:53,3855.875537099856,12.923154979892075
0,2,60-25-b12-1,66,2017-07-03 11:42:10,3855.875537099856,12.923154979892075
1,2,60-25-b12-1,67,2017-07-03 11:42:32,3949.6979508071113,13.166151795524323
2,2,60-25-b12-1,68,2017-07-03 11:42:53,4180.24878409619,6.752775447664343
0,2,60-25-b12-1,69,2017-07-03 11:43:31,4709.690254078606,11.515216664711714
0,2,60-25-b12-1,70,2017-07-03 11:44:10,4762.071449227395,12.47936048405332
1,2,60-25-b12-1,71,2017-07-03 11:44:33,4938.4601995619605,8.290747816327102
2,2,60-25-b12-1,72,2017-07-03 11:44:53,4991.716519316998,8.538904257767015
0,2,60-25-b12-1,73,2017-07-03 11:45:09,5227.308802345456,9.468198182168608
1,2,60-25-b12-1,74,2017-07-03 11:45:31,5542.81779401839,13.524803911502119
2,2,60-25-b12-1,75,2017-07-03 11:45:53,5851.440797735193,3.6947461032014837
0,2,60-25-b12-1,76,2017-07-03 11:46:10,6178.357263636329,8.181848614971688
1,2,60-25-b12-1,77,2017-07-03 11:46:32,6566.719947327687,2.545193779100338
0,2,60-25-b12-1,78,2017-07-03 11:47:10,7147.275588375795,34.84344995101219
1,2,60-25-b12-1,79,2017-07-03 11:47:31,7359.350436986251,21.118430572569704
2,2,60-25-b12-1,80,2017-07-03 11:47:53,7418.4969649335935,13.80602921355333
0,2,60-25-b12-1,81,2017-07-03 11:48:53,7877.5422717649635,39.06576907778856
0,2,60-25-b12-1,82,2017-07-03 11:49:32,7964.861498960739,169.78261966626704
1,2,60-25-b12-1,83,2017-07-03 11:49:54,8116.778395533097,66.92711274780466
0,2,60-25-b12-1,84,2017-07-03 11:50:10,8397.029390203596,54.17806661816126
1,2,60-25-b12-1,85,2017-07-03 11:50:31,8694.198044365176,38.259809281038194
0,2,60-25-b12-1,86,2017-07-03 11:51:03,8998.970652140084,0.9041735001432593
1,2,60-25-b12-1,87,2017-07-03 11:51:17,9265.680550875433,7.155835727071504
2,2,60-25-b12-1,88,2017-07-03 11:51:40,9314.241932439341,7.926697845163772
0,2,60-25-b12-1,89,2017-07-03 11:52:33,10167.783837322551,65.83572649380336
1,2,60-25-b12-1,90,2017-07-03 11:52:54,10490.750411492541,65.57998289830725
0,2,60-25-b12-1,91,2017-07-03 11:53:13,10670.042091621995,14.26601628377707
1,2,60-25-b12-1,92,2017-07-03 11:53:33,10723.60211659345,0.13614023242337095
2,2,60-25-b12-1,93,2017-07-03 11:53:53,10998.053427147024,30.35369302682137
0,2,60-25-b12-1,94,2017-07-03 11:54:30,11356.855088223514,6.719489272459346
1,2,60-25-b12-1,95,2017-07-03 11:54:42,11686.962853537465,9.032078368028047
2,2,60-25-b12-1,96,2017-07-03 11:54:53,12020.383296363229,22.538604275205167
0,2,60-25-b12-1,97,2017-07-03 11:55:13,12312.582786703855,0.7851204392852797
1,2,60-25-b12-1,98,2017-07-03 11:55:34,12632.356971359626,63.02809681931437
2,2,60-25-b12-1,99,2017-07-03 11:55:54,12846.968764519208,7.198793175423671
0,2,60-25-b12-1,100,2017-07-03 11:56:16,12994.924432921769,16.89990062949529
1,2,60-25-b12-1,101,2017-07-03 11:56:38,13140.944830516319,22.32287846982817
2,2,60-25-b12-1,102,2017-07-03 11:56:53,13416.598478613689,2.4597010304858524
0,2,60-25-b12-1,103,2017-07-03 11:57:13,13682.749613709238,7.753160667071141
1,2,60-25-b12-1,104,2017-07-03 11:57:35,13897.428992972224,5.165514927363832
2,2,60-25-b12-1,105,2017-07-03 11:57:54,13904.768801905017,5.32045278227792
0,2,60-25-b12-1,106,2017-07-03 11:58:13,13913.807300482327,7.354455687975616
1,2,60-25-b12-1,107,2017-07-03 11:58:33,13990.636751991353,25.209505944392987
2,2,60-25-b12-1,108,2017-07-03 11:58:53,14219.156206182171,9.223401557555462
0,2,60-25-b12-1,109,2017-07-03 11:59:13,14345.306569134234,2.7007541755956077
1,2,60-25-b12-1,110,2017-07-03 11:59:33,14403.16757727036,16.722041795059692
2,2,60-25-b12-1,111,2017-07-03 11:59:53,14477.916630699994,13.297725401494912
0,2,60-25-b12-1,112,2017-07-03 12:00:13,14609.080846801284,3.8380105286411976
1,2,60-25-b12-1,113,2017-07-03 12:00:41,14750.647022900033,32.045692037642304
0,2,60-25-b12-1,114,2017-07-03 12:01:09,14808.3252581975,0.95050630765175
1,2,60-25-b12-1,115,2017-07-03 12:01:22,14846.942076103194,52.91852345774393
2,2,60-25-b12-1,116,2017-07-03 12:01:36,14950.28277826019,44.68640205414174
3,2,60-25-b12-1,117,2017-07-03 12:01:58,15115.31791969704,3.2600648267185166
0,2,60-25-b12-1,118,2017-07-03 12:02:21,15167.315012756075,0.343260858274509
1,2,60-25-b12-1,119,2017-07-03 12:02:33,15398.440444190217,13.697806875931143
2,2,60-25-b12-1,120,2017-07-03 12:02:53,15650.448991200794,37.63069533840035
0,2,60-25-b12-1,121,2017-07-03 12:03:13,15762.238892907044,34.98708472515387
1,2,60-25-b12-1,122,2017-07-03 12:03:33,15928.77006720967,36.322350121882316
0,3,60-25-b12-1,0,2017-07-03 11:17:41,71.1869318148109,115.51150643282008
0,3,60-25-b12-1,1,2017-07-03 11:18:31,189.23535487885263,69.36525634358124
0,3,60-25-b12-1,2,2017-07-03 11:19:12,244.68888102285854,12.706977724503403
1,3,60-25-b12-1,3,2017-07-03 11:19:32,421.0141090533637,12.97997545045863
2,3,60-25-b12-1,4,2017-07-03 11:19:54,421.0141090533637,12.97997545045863
0,3,60-25-b12-1,5,2017-07-03 11:20:20,421.0141090533637,12.97997545045863
1,3,60-25-b12-1,6,2017-07-03 11:20:35,421.0141090533637,12.97997545045863
2,3,60-25-b12-1,7,2017-07-03 11:20:53,450.2091764608516,13.99698291064196
0,3,60-25-b12-1,8,2017-07-03 11:21:20,531.8127471028116,8.930416331779348
1,3,60-25-b12-1,9,2017-07-03 11:21:37,534.4951727777668,50.68279642807106
2,3,60-25-b12-1,10,2017-07-03 11:21:52,559.7266583527546,65.4241839233632
0,3,60-25-b12-1,11,2017-07-03 11:22:17,603.0590469791605,18.933051600937407
1,3,60-25-b12-1,12,2017-07-03 11:22:39,603.0590469791605,18.933051600937407
2,3,60-25-b12-1,13,2017-07-03 11:22:54,607.5437770266893,6.517543692155356
0,3,60-25-b12-1,14,2017-07-03 11:23:15,734.1699612963496,14.294449063251736
1,3,60-25-b12-1,15,2017-07-03 11:23:32,816.5244913717952,56.632960489156005
0,3,60-25-b12-1,16,2017-07-03 11:24:01,1007.4139284379394,19.320551425819826
1,3,60-25-b12-1,17,2017-07-03 11:24:24,1142.0016167726342,8.510685501635734
2,3,60-25-b12-1,18,2017-07-03 11:24:35,1178.4553399494157,6.749024887875909
3,3,60-25-b12-1,19,2017-07-03 11:24:55,1190.5942304642795,6.126884022226282
0,3,60-25-b12-1,20,2017-07-03 11:25:18,1237.5187071305504,91.53897915581224
1,3,60-25-b12-1,21,2017-07-03 11:25:32,1259.3562924683526,157.47530206096602
2,3,60-25-b12-1,22,2017-07-03 11:25:52,1300.0647224584736,229.2663368185634
0,3,60-25-b12-1,23,2017-07-03 11:26:15,1430.0793151073012,158.40693185061122
1,3,60-25-b12-1,24,2017-07-03 11:26:32,1455.1410223538744,138.36037463261482
2,3,60-25-b12-1,25,2017-07-03 11:26:54,1455.1410223538744,138.36037463261482
0,3,60-25-b12-1,26,2017-07-03 11:27:15,1455.1410223538744,138.36037463261482
1,3,60-25-b12-1,27,2017-07-03 11:27:32,1455.1410223538744,138.36037463261482
2,3,60-25-b12-1,28,2017-07-03 11:27:53,1552.8146090555674,59.0833812671538
0,3,60-25-b12-1,29,2017-07-03 11:28:14,1612.434042122467,6.459937079419095
1,3,60-25-b12-1,30,2017-07-03 11:28:32,1612.434042122467,6.459937079419095
0,3,60-25-b12-1,31,2017-07-03 11:29:14,1682.793967399651,1.3948682922653188
1,3,60-25-b12-1,32,2017-07-03 11:29:32,1787.9274818293484,2.1605707776768512
2,3,60-25-b12-1,33,2017-07-03 11:29:54,1859.0921932756653,1.6356223349630068
0,3,60-25-b12-1,34,2017-07-03 11:30:15,1927.1973196893446,5.177153983512354
1,3,60-25-b12-1,35,2017-07-03 11:30:32,1977.2867528524048,7.87478472570107
0,3,60-25-b12-1,36,2017-07-03 11:31:01,1977.2867528524048,7.87478472570107
1,3,60-25-b12-1,37,2017-07-03 11:31:24,1977.2867528524048,7.87478472570107
2,3,60-25-b12-1,38,2017-07-03 11:31:32,2128.3161354068275,9.044208648446643
3,3,60-25-b12-1,39,2017-07-03 11:31:56,2330.158139881424,21.829035333155527
0,3,60-25-b12-1,40,2017-07-03 11:32:20,2483.4966485663053,2.6207128799681354
1,3,60-25-b12-1,41,2017-07-03 11:32:31,2483.4966485663053,2.6207128799681354
2,3,60-25-b12-1,42,2017-07-03 11:32:52,2503.9011274911386,3.8903587704627385
0,3,60-25-b12-1,43,2017-07-03 11:33:20,2503.9011274911386,3.8903587704627385
1,3,60-25-b12-1,44,2017-07-03 11:33:33,2528.1227117345315,5.471051437523886
2,3,60-25-b12-1,45,2017-07-03 11:33:58,2695.203731081394,4.09292498646743
0,3,60-25-b12-1,46,2017-07-03 11:34:12,2792.978841140682,6.039441019265242
1,3,60-25-b12-1,47,2017-07-03 11:34:52,2906.743889310264,12.202479679442634
0,3,60-25-b12-1,48,2017-07-03 11:35:17,2906.743889310264,12.202479679442634
1,3,60-25-b12-1,49,2017-07-03 11:35:32,2991.3071843213525,12.512160104251496
2,3,60-25-b12-1,50,2017-07-03 11:35:58,3150.0378333436347,1.4362424548914052
0,3,60-25-b12-1,51,2017-07-03 11:36:15,3326.8146931370393,32.17043105561299
1,3,60-25-b12-1,52,2017-07-03 11:36:38,3587.9976553902507,75.28782398797429
0,3,60-25-b12-1,53,2017-07-03 11:37:01,3683.233347016947,173.03577025021102
1,3,60-25-b12-1,54,2017-07-03 11:37:13,3841.4476659214038,225.40655311885078
2,3,60-25-b12-1,55,2017-07-03 11:37:37,3896.7698996913937,235.34285025714712
3,3,60-25-b12-1,56,2017-07-03 11:37:54,4180.388341471111,290.1700266587995
0,3,60-25-b12-1,57,2017-07-03 11:38:12,4464.498239948389,378.70335560150374
1,3,60-25-b12-1,58,2017-07-03 11:38:39,4776.740376355261,518.5801539164662
0,3,60-25-b12-1,59,2017-07-03 11:39:06,5096.583910041477,502.43990755417605
1,3,60-25-b12-1,60,2017-07-03 11:39:31,5391.692757834766,467.7845174965037
2,3,60-25-b12-1,61,2017-07-03 11:39:55,5473.918509795791,462.661398216397
0,3,60-25-b12-1,62,2017-07-03 11:40:14,5721.842158001497,420.6831232480747
1,3,60-25-b12-1,63,2017-07-03 11:40:41,5985.219706189576,288.44692794990476
2,3,60-25-b12-1,64,2017-07-03 11:40:55,6279.86526788695,180.323387976594
0,3,60-25-b12-1,65,2017-07-03 11:41:11,6639.147032162963,187.80273921932033
1,3,60-25-b12-1,66,2017-07-03 11:41:31,6886.964930170476,310.52683859044663
2,3,60-25-b12-1,67,2017-07-03 11:41:53,7328.329799408438,324.25249686448745
0,3,60-25-b12-1,68,2017-07-03 11:42:11,7497.146566816027,109.40138352793736
1,3,60-25-b12-1,69,2017-07-03 11:42:32,7941.495176503141,50.645140884853035
2,3,60-25-b12-1,70,2017-07-03 11:42:53,8200.215950550322,44.19461317999102
0,3,60-25-b12-1,71,2017-07-03 11:43:12,8497.796355723078,82.66289792195272
1,3,60-25-b12-1,72,2017-07-03 11:43:32,8773.049953952845,19.358109103882697
2,3,60-25-b12-1,73,2017-07-03 11:43:52,8820.732389842145,9.362949746840243
0,3,60-25-b12-1,74,2017-07-03 11:44:11,9046.507236536623,3.3326466719285577
1,3,60-25-b12-1,75,2017-07-03 11:44:56,9314.241932439341,7.926697845163772
0,3,60-25-b12-1,76,2017-07-03 11:45:15,9430.14377164426,43.63556230775926
1,3,60-25-b12-1,77,2017-07-03 11:45:36,9727.011458300538,138.943662000569
2,3,60-25-b12-1,78,2017-07-03 11:45:56,10067.274862962948,101.4568716383644
0,3,60-25-b12-1,79,2017-07-03 11:46:16,10402.87842934459,78.54001628518455
1,3,60-25-b12-1,80,2017-07-03 11:46:36,10621.662338369802,27.57082065775917
2,3,60-25-b12-1,81,2017-07-03 11:46:56,10670.042091621995,14.26601628377707
